,id,tokens,ner_tags
25,Demotermine1250288610118612021-06-24 01:34:06,"['Düsseldorf', 'Autokorso', '@ZweiradDemoDuesseldorf', '@NordrheinWestfalenInfoChat', '27062021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'B-ACTION', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
26,Demotermine125028861071082021-03-05 01:34:42,"['Demonstrationen', 'in', 'Hagen', 'verliefen', 'friedlich', '👉', '🏻', 'Neuer', 'Beitrag', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-ACTION', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
27,Demotermine1250288610210682021-10-12 14:34:29,"['Karl', 'Hilz', ':', '""', 'CSU', 'nutzt', 'Polizei', 'für', 'Volksbegehren', 'Boykott', 'Aufruf', '!', 'KinderStehenAuf', 'Großdemo', '(', 'Teil', '2', ')', '_', 'Zum', 'Video', 'https://dein.tube/v/WlnXUi', '-----', '\u2063Karl', 'bringt', 'in', 'seiner', 'Rede', 'auf', 'der', 'Kinder', 'stehen', 'Demo', 'am', 'Wittelsbacher', 'Platz', 'München', 'u.', 'A.', 'eine', 'neue', 'Hintergrundinformation', 'Der', '1.', 'Polizeihauptkommissar', 'a.D.', 'beschreibt', 'dabei', ',', 'wie', 'Bayerische', 'Ministerpräsident', 'Markus', 'Söder', 'über', 'seine', 'CSU-Zentrale,', 'unsere', 'bayer', '.', 'seinen', 'des', 'Bürgerbegehren', 'Landtag', 'abberufen', 'missbraucht', 'und', 'so', 'Steuergelder', 'veruntreut', 'Das', 'ist', 'das', 'Gleiche', 'was', 'Sebastian', 'Kurz', 'Österreich', 'gemacht', 'hat', 'nur', 'einem', 'anderen', 'Umfeld', 'dafür', 'nun', 'die', 'Konsequenzen', 'ziehen', 'muss', 'Zudem', 'noch', 'einen', 'Flyer', 'mit', 'ihrem', 'persönlichen', 'Anliegen', 'herausgebracht', 'aktuelle', 'genehmigte', 'zu', 'boykottieren', 'Dazu', 'Bekanntmachung', 'von', 'den', 'Organisatoren', 'Feststellungen', 'Boykottierung', 'oder', 'Sabotage', 'insbesondere', 'durch', 'Verweigerung', 'Behinderung', 'Plakataktionen', 'Gemeinden', 'meldet', 'bitte', 'unter', 'Mailadresse', 'volksentscheid-boykottierer@buendnis-landtag-abberufen.de.', 'Denkt', 'dran', 'Bilder', '/', 'andere', 'Beweise', 'hängen', 'Abberufung', 'Landtags', 'vom', '14.', 'bis', '27.', 'Oktober', '2021', 'Bayern', '❗', '️', 'SO', ""GEHT'S"", 'Hier', 'offizielle', 'Link', 'Stadt', 'Teilnahmebedingungen', 'Eintragungsorten', 'https://www.muenchen.de/rathaus/Stadtverwaltung', 'Kreisverwaltungsreferat', 'Wahlen-und-Abstimmungen', 'Volksbegehren---Abberufung-des-Landtags.html', 'Raus', 'Straßen', '@Demotermine!', '👉', 'Übersicht', 'Overview', '👈']","['B-PER', 'I-PER', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'B-LOC', 'I-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'B-DATE', 'B-DATE', 'B-DATE', 'B-DATE', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
28,Demotermine1250288610298492021-12-04 04:15:48,"['Schweigemarsch', 'in', 'Gunzenhausen', 'yes', 'danke', 'an', 'alle', 'beteiligten', '👍', 'für', 'das', 'sich', '30', 'angemeldet', 'hatten', 'und', 'es', 'dann', '450', 'geworden', 'sind', 'ein', 'voller', 'Erfolg', '💪', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['B-ACTION', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
29,Demotermine125028861045002020-12-13 02:15:55,"['Etwas', 'lustiges', 'aus', 'Pforzheim', 'Grüße', 'Markus', 'https://youtu.be/_VpNWqaTxtg']","['O', 'O', 'O', 'B-LOC', 'O', 'B-PER', 'O']"
30,Demotermine1250288610119712021-06-28 17:40:13,"['Aliens', ',', 'Bullen-Fatzen,', 'Eskalation', 'Feiern', 'beseitigt', 'jede', 'Spaltung', 'EM', 'Hasenheide', 'Prenzlauer', 'Berg', '—', 'Freedom', 'Parade', 'mit', 'Captain', 'Future', 'https://youtu.be/QAhjtG42Ihk', '10:46', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'I-LOC', 'O', 'B-ACTION', 'I-ACTION', 'O', 'B-PER', 'I-PER', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O']"
31,Demotermine1250288610166092021-08-30 16:28:55,"['💥', 'Ode', 'an', 'alle', 'Söldner', ',', 'Schläger', 'und', 'Verräter', ':', '🖕', '💪', '1.', 'Ohne', 'Helm', 'ohne', 'Knüppel', 'seid', 'ihr', 'nichts', '...', '2.', 'Pfefferspray', 'Rüstung', '3.', 'Nur', 'im', 'Rudel', 'stark', '(', 'Hier', 'anderer', 'Silbeneinsatz', 'am', 'Anfang', 'der', 'Strophe', '""', 'ersetzen', 'durch', 'dabei', 'beide', 'Worte', 'gedehnt', 'singen', 'auf', 'hohen', 'Tonlange', 'wie', '.', ')', '4.', 'Was', 'auch', 'immer', 'man', 'befiehlt', 'befolgt', 'brav', '5.', 'Egal', 'ob', 'schwanger', 'alt', 'behindert', 'schlagt', 'drauf', '6.', 'Ein', 'Gewissen', 'nein', 'das', 'braucht', 'nicht', '7.', ""uns're"", 'Kohle', 'Raus', 'die', 'Straßen', '@Demotermine']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
32,Demotermine125028861079492021-03-22 00:00:40,"['Demo-Termine', 'von', 'https://terminkalender.top', '🌎', '🔥', '🧐', '😂', '🤝', '👍', 'Weltweite', 'Anti-Lockdown', 'Proteste', 'Die', 'Menschheit', 'ist', 'aufgestanden', ':', 'https://youtu.be/eARjXNx63Js', 'Demo', 'hier', 'eintragen', 'https://terminkalender.top/add', 'Spendenseite', 'https://terminkalender.top/spende', 'Telegram', 'https://terminkalender.top/telegram', 'oder', '@terminkalender', 'Discord', 'https://terminkalender.top/discord', 'Support', '@demotermine', 'Zum', 'Redaktionsschluss', 'um', '00:06', 'Uhr', ',', 'wurden', 'für', 'den', 'heutigen', 'Tag', 'folgende', 'Demotermine', 'gemeldet', '🔴', 'Montag', '22.', 'März', '2021', '▶', '️', 'DE', 'Apolda', 'Stadtzentrum', '/', 'Bahnhofstraße', '(', 'Spaziergang', ')', '🕑', '19:00', 'Übach-', 'Palenberg', 'Rathausplatz', 'Kundgebung', '18:00', 'Bad', 'Langensalza', 'Rathausbrunnen', 'Bamberg', 'Bahnhof', 'ggü.', '17:30', 'Bautzen', 'Kornmarkt', 'Mahnwache', 'Berlin', 'Lietzenseepark', 'Bernburg', 'Karlsplatz', 'Weltzeituhr', 'Bitterfeld', 'Marktplatz', 'Dessau-Roßlau,', 'Zerbster', 'Str.', '4', 'Friedensglocke', 'beim', 'Rathaus', 'Ebeleben', 'Erfurt', 'Fischmarkt', 'Gütersloh', 'Berliner', 'Platz', 'Gotha', 'Schloßberg', 'Brunnen', 'Hettstedt', 'Markt', 'Denkmal', '17:00', 'Kaufbeuren', 'Altes', 'Kiel', 'Exerzierplatz', 'Versammlung', 'Konstanz', 'Münster', 'Laichingen', 'Leinefelde', 'davor', 'Mühlhausen', 'Thüringen', 'Postplatz', 'Neubrandenburg', 'Innenstadt', 'Nottertal-Heilingerhöhen,', 'Schlotheim', 'Oberthulba', 'Waldstr', '.', '30', 'MZ-Halle', 'Parkplatz', '18:30', '32', 'Osnabrück', 'Demonstration', 'Paderborn', 'Herz-Jesu', 'Kirche', 'Westerntor', 'NE', 'Remscheid-Lennep,', 'Kirmesplatz', 'Rostock', 'Neuer', 'Sangerhausen', 'Schwandorf', 'Oberer', 'Stralsund', 'Alter', 'Würzburg', 'Unterer', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'I-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'B-LOC', 'O', 'I-LOC', 'O', 'B-ACTION', 'O', 'O', 'B-TIME', 'O', 'I-LOC', 'B-LOC', 'B-ACTION', 'B-TIME', 'B-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'O', 'I-LOC', 'B-TIME', 'B-LOC', 'I-LOC', 'B-ACTION', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'O', 'I-LOC', 'B-TIME', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-ACTION', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'B-LOC', 'B-LOC', 'I-LOC', 'O', 'I-LOC', 'B-LOC', 'B-LOC', 'O', 'O', 'I-LOC', 'I-LOC', 'B-TIME', 'I-LOC', 'B-LOC', 'B-ACTION', 'B-LOC', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
33,Demotermine1250288610239442021-10-29 14:53:30,"['🧍🏻\u200d', '♀', '️', '🚶', '🏻\u200d', '♂', '🕺', '🏻', '👩', '🏻\u200d🦽', '👭', '️🧍🏻\u200d', '🏻\u200d🦯', '👫', '👬', '#NW', '#Do0411', '#Hagen', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', '/', 'Overview', '👈']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-DATE', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
34,Demotermine125028861098012021-05-01 18:09:39,"['Osnabrück', '@MontagsdemoOsnabrueck', '@NiedersachsenInfoChat', '03052021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
35,Demotermine125028861070762021-03-03 22:41:01,"['🗓', '03', 'Mrz', ':', 'Wir', 'stehen', 'auf', 'gegen', 'die', 'Lügenpresse', '–', 'Graz', 'https://www.demo-info.at/demonstrationen/wir-stehen-auf-gegen-die-luegenpresse-graz', '/', '#Termin', 'Raus', 'Straße', '@Demotermine!']","['O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
36,Demotermine125028861012986,"['2-tägige', 'Impfaktion', 'im', 'Schwabenpark', 'in', 'Kaisersbach', '-', 'Volksmund', 'auch', 'Affenpark', 'genannt', 'erfreute', 'sich', 'großer', 'Beliebtheit', '.', 'Zur', 'Gen-Spritzung', 'gab', 'es', 'noch', 'kostenlosen', 'Eintritt', 'das', 'Impfparadies', 'Unserem', 'Team', 'wurden', 'die', 'Aufnahmen', 'exklusiv', 'zugespielt', 'Die', 'hochauflösenden', 'zeigen', 'aus', 'der', 'Luft', 'Schlange', 'Impfwilligen', 'https://www.swr.de/swraktuell/baden-wuerttemberg/stuttgart/spontan-impfen-in-stuttgart-geislingen-schwabenpark-und-region-100.html', 'https://www.zvw.de/lokales/kaisersbach/im-schwabenpark-kann-sich-jeder-am-24-und-25-juli-mit-biontech-oder-johnson-johnson-impfen-lasse_arid-380024', '‼️', 'Bewertung', '/', 'Rezension', 'da', 'lassen', 'umfassendsten', 'Infos', '@Impfauswahl.', 'Werde', '@Impfbeobachter', 'jetzt', '!']","['O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
37,Demotermine1250288610190822021-09-24 04:08:19,"['2016', '–', 'Wahlen', ':', '„', 'Jetzt', 'geht', '’s', 'los', '💥', '😍', 'Meine', 'Lieblingspartei', 'zeigt', 'es', 'jetzt', 'allen', '!', '“', 'Nach', 'der', 'Wahl', '😭', '🤬', 'DAS', 'GIBT', 'ES', 'DOCH', 'GAR', 'NICHT‼️', 'DA', 'WURDE', 'BETROGEN‼️', 'UNGLAUBLICH', '#', '2017', '2018', '2019', '2020', '2021', 'Fortsetzung', 'folgt', '@MarcoKurz', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'B-DATE', 'B-DATE', 'B-DATE', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
38,Demotermine1250288610209692021-10-10 19:39:53,"['Alwins', 'Monolog', '-', 'Die', 'Akademie', 'der', 'Denker', '!', '—', 'Papst', 'Alwin', '/', 'alwinproduction', 'https://youtu.be/e6MhFS8fih4', '7:44', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine!', '👉', 'Übersicht', 'Overview', '👈']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39,Demotermine12502886109336,"['Nutzt', 'diese', 'Hashtags', ':', '#B2104', '#Berlin', '#Bundesnotbremse', '#Infektionsschutzgesetz', '#Demo', '@TikTok_com_de']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-ACTION', 'O']"
40,Demotermine1250288610131732021-07-30 08:39:15,"['01.08.2021', 'Berlin', '❤', '️', '🌅', '#wirwerdenAlledasein', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-DATE', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
41,Demotermine1250288610164072021-08-29 15:36:48,"['Olaf', 'Sundermeyer', 'mit', 'Berliner', 'Antifanten', 'und', 'einem', 'RBB', 'Kamerateam', 'unterwegs', ',', 'um', '„', 'Geschichten', '“', 'zu', 'provozieren', 'produzieren', '.', 'Als', 'die', 'Demo-Demokraten', 'Markus', 'Haintz', 'vollpöbeln', 'senkt', 'sich', 'Kamera', 'automatisch', '!', 'Der', 'Kameramann', 'weiss', 'ganz', 'genau', 'welche', 'Bilder', 'für', 'den', 'produziert', 'werden', 'sollen', 'nicht', 'Berlin', '-', '29082021', '‼️GG', 'Art.20', '/', '4‼️', '🔥', 'Ziviler', 'Ungehorsam', 't.me/StuttgartGrundgesetzDemos', '⬆', '️', '🔼', '👉', 'Stuttgart', 'Widerstand', 'Grundrechte', 'Freiheit', 'Grundgesetz', 'Demos', '👈', 'Raus', 'auf', 'Straßen', '@Demotermine']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
42,Demotermine12502886105490,"['Schlussworte', '+', 'Rodelsequenzen', '2.', 'Rodeldemo', 'in', 'Braunlage', 'Hexenritt', 'vom', '23.1.21', 'Ganzer', 'Stream', 'mit', 'Livekommentaren', 'hier', ':', 'https://www.youtube.com/watch?v=cAZswX2twjk', 'Die', 'dritte', 'wird', 'am', '30.1.21', 'Oberwiesenthal', '(', 'Sachsen', ')', 'stattfinden', '.', 'Achtet', 'auf', 'die', 'Ansagen', 'im', 'Telegram-Kanal', 'https://t.me/InSvenswelt', 'Unterstützt', 'durch', 'https://politaufkleber.de', 'https://shirts.poitaufkleber.de', 'https://outlet.politaufkleber.de']","['O', 'O', 'O', 'O', 'B-ACTION', 'O', 'B-LOC', 'B-ACTION', 'O', 'B-DATE', 'O', 'B-ACTION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
43,Demotermine1250288610145412021-08-20 02:51:41,"['Gossau', 'Präsentation', 'der', 'neuen', 'Impfmobile', '😏', '@SchweizChat', '21082021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
44,Demotermine1250288610178092021-09-13 12:39:34,"['Oranienburg', '@oberhavelstehtauf', '@BrandenburgInfoChat', '13092021', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-LOC', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
45,Demotermine1250288610181902021-09-18 04:33:51,"['Sarnen', 'Obwalden', '@SchweizChat', '#CH', '25092021', '#zfnzze', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['B-LOC', 'I-LOC', 'O', 'B-LOC', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O']"
46,Demotermine1250288610314892021-12-13 02:55:36,"['📍', 'Aerzen', '12.12.2021', ':', 'In', 'wurden', 'heute', 'ebenfalls', 'die', 'ersten', 'Kerzen', '🕯', 'für', 'Freiheit', ',', 'Frieden', 'Selbstbestimmung', 'und', 'Zusammenhalt', 'abgestellt', '.', 'Ein', 'schöner', 'Anfang', '...', 'Danke', 'nach', '❤', '️', 'Nächster', 'Kerzen-Termin', 'in', '19.12.21', 'um', '17:30', 'Uhr', 'am', 'Denkmal', 'an', 'der', 'Kirche', '!', '„', 'Denn', 'ihr', 'Menschen', 'aus', 'Niedersachsen', 'vergesst', 'es', 'nicht', 'Ihr', 'seid', '""', 'Freie', 'diese', 'holen', 'wir', 'uns', 'alle', 'zusammen', 'friedlich', 'zurück', 'sind', 'zu', 'finden', 'auf', '👉', '🏻', 'Telegram', 'INFO', 'Kanal', 'Bilder', '&', 'Video', 'Sammlung', 'Twitter', 'Facebook', 'YouTube', 'Raus', 'Straßen', '@Demotermine!', 'Übersicht', '/', 'Overview', '👈']","['O', 'B-LOC', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'B-DATE', 'O', 'B-TIME', 'I-TIME', 'O', 'B-LOC', 'O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
47,Demotermine125028861081572021-03-29 09:05:49,"['Stuttgart', 'Fahrraddemo', 'Start', 'Cannstatter', 'Wasen', 'Parkplatz', 'P10', 'Übersicht', 'https://t.me/Demotermine/8358', '@BadenWuerttembergInfoChat', '09042021', 'Raus', 'auf', 'die', 'Straße', '@Demotermine!']","['B-LOC', 'B-ACTION', 'O', 'B-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
48,Demotermine1250288610113882021-06-08 08:33:27,"['🗓', 'Wieselburg', 'steht', 'auf', '!', '#Termin', '@OesterreichChat', '09062021', 'Raus', 'die', 'Straße', '@Demotermine!']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O']"
49,Demotermine1250288610117792021-06-20 22:54:46,"['EINLADUNG', '🎈', 'DIENSTAGSSPAZIERGANG', 'in', 'Simmertal', 'Lasst', 'uns', 'wie', 'gewohnt', 'friedlich', 'für', 'unsere', 'Grundrechte', 'spazieren', 'gehen', '.', 'gemeinsam', 'ein', 'Bewusstsein', 'schaffen', ',', 'dass', 'Menschen', 'auch', 'kleinen', 'Ortschaften', 'unter', 'den', 'Corona-Maßnahmen', 'leiden', 'WIR', 'SCHAUEN', 'NICHT', 'WEG', '!', 'SCHWEIGEN', 'MACHEN', 'UNS', 'STARK', 'FÜR', 'EUCH', 'GEBEN', 'EINE', 'STIMME', 'Anfahrt', 'Link', ':', 'https://maps.google.com/maps?q=49.80649181095076%2C7.526000216603278', 'Wir', 'gehören', 'keiner', 'Organisation', 'oder', 'Partei', 'an', 'Unsere', 'Kritik', 'richtet', 'sich', 'ausschließlich', 'die', 'Bundesregierung', 'Weitere', 'Infos', 'http://www.xn--brger-wie-du-und-ich-pec.de', '/', 'freuen', 'auf', 'DICH', '🥰', 'BITTE', '♡', 'TEILEN', '#wirmachenAUFmerksam', '#Dienstagsspaziergang', '#Bürgerwieduundich', '#Simmertal', '#RLP', '#Ichmachdanichtmit', '@RheinlandPfalzInfoChat', '22062021', 'Raus', 'Straße', '@Demotermine!']","['O', 'O', 'B-ACTION', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACTION', 'O', 'B-LOC', 'B-LOC', 'O', 'O', 'B-DATE', 'O', 'O', 'O']"
50,Demotermine1250288610194752021-09-27 01:06:12,"['Aktenzeichen', 'A.B.', 'Sexguru', ';', 'Uster', '25.9.21', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['O', 'O', 'O', 'O', 'B-LOC', 'B-DATE', 'O', 'O', 'O', 'O', 'O']"
51,Demotermine1250288610149082021-08-27 02:13:29,"['Willkommen', 'als', 'Mensch', '!', 'Footlong', 'AG', '-', 'SUBWAY', 'grenzt', 'nicht', 'aus', 'Bitte', '5', 'Sterne', 'dafür', 'Olten', 'https://g.co/kgs/V84XLf', 'Oftringen', 'https://g.co/kgs/Hvp5rY', 'Egerkingen', 'https://g.co/kgs/eKXAAo', 'Aarau', 'https://g.co/kgs/mYsgpY', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
52,Demotermine1250288610152102021-08-28 11:45:47,"['🔥', '#Hardy', 'Groeneveld', 'von', '#Mutigmachern', 'festgenommen', '!', 'Raus', 'auf', 'die', 'Straßen', '@Demotermine']","['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
53,Demotermine125028861036,"['Denkt', 'dran', ',', '16.11.', 'Chemnitz', '-', 'Heil', 'Merkel', '!']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'O']"
